datetime,count,mean,std,min,25%,50%,75%,max
2022-08-08 00:00:00,0.0,,,,,,,
2022-08-09 00:00:00,0.0,,,,,,,
2022-08-10 00:00:00,0.0,,,,,,,
2022-08-11 00:00:00,0.0,,,,,,,
2022-08-12 00:00:00,0.0,,,,,,,
2022-08-13 00:00:00,0.0,,,,,,,
2022-08-14 00:00:00,0.0,,,,,,,
2022-08-15 00:00:00,3.0,133.33333333333334,54.84827557301445,70.0,117.5,165.0,165.0,165.0
2022-08-16 00:00:00,3.0,133.33333333333334,54.84827557301445,70.0,117.5,165.0,165.0,165.0
2022-08-17 00:00:00,3.0,133.33333333333334,54.84827557301445,70.0,117.5,165.0,165.0,165.0
2022-08-18 00:00:00,3.0,133.33333333333334,54.84827557301445,70.0,117.5,165.0,165.0,165.0
2022-08-19 00:00:00,2.0,117.5,67.17514421272202,70.0,93.75,117.5,141.25,165.0
2022-08-20 00:00:00,2.0,117.5,67.17514421272202,70.0,93.75,117.5,141.25,165.0
2022-08-21 00:00:00,2.0,117.5,67.17514421272202,70.0,93.75,117.5,141.25,165.0
2022-08-22 00:00:00,1.0,165.0,,165.0,165.0,165.0,165.0,165.0
2022-08-23 00:00:00,1.0,165.0,,165.0,165.0,165.0,165.0,165.0
2022-08-24 00:00:00,1.0,165.0,,165.0,165.0,165.0,165.0,165.0
2022-08-25 00:00:00,1.0,165.0,,165.0,165.0,165.0,165.0,165.0
2022-08-26 00:00:00,1.0,165.0,,165.0,165.0,165.0,165.0,165.0
2022-08-27 00:00:00,1.0,165.0,,165.0,165.0,165.0,165.0,165.0
2022-08-28 00:00:00,1.0,165.0,,165.0,165.0,165.0,165.0,165.0
2022-08-29 00:00:00,1.0,165.0,,165.0,165.0,165.0,165.0,165.0
2022-08-30 00:00:00,1.0,165.0,,165.0,165.0,165.0,165.0,165.0
2022-08-31 00:00:00,1.0,88.0,,88.0,88.0,88.0,88.0,88.0
2022-09-01 00:00:00,1.0,88.0,,88.0,88.0,88.0,88.0,88.0
2022-09-02 00:00:00,0.0,,,,,,,
2022-09-03 00:00:00,2.0,109.0,29.698484809834994,88.0,98.5,109.0,119.5,130.0
2022-09-04 00:00:00,2.0,109.0,29.698484809834994,88.0,98.5,109.0,119.5,130.0
2022-09-05 00:00:00,2.0,109.0,29.698484809834994,88.0,98.5,109.0,119.5,130.0
2022-09-06 00:00:00,2.0,109.0,29.698484809834994,88.0,98.5,109.0,119.5,130.0
2022-09-07 00:00:00,2.0,109.0,29.698484809834994,88.0,98.5,109.0,119.5,130.0
2022-09-08 00:00:00,2.0,109.0,29.698484809834994,88.0,98.5,109.0,119.5,130.0
2022-09-09 00:00:00,2.0,109.0,29.698484809834994,88.0,98.5,109.0,119.5,130.0
2022-09-10 00:00:00,2.0,109.0,29.698484809834994,88.0,98.5,109.0,119.5,130.0
2022-09-11 00:00:00,2.0,109.0,29.698484809834994,88.0,98.5,109.0,119.5,130.0
2022-09-12 00:00:00,2.0,109.0,29.698484809834994,88.0,98.5,109.0,119.5,130.0
2022-09-13 00:00:00,2.0,109.0,29.698484809834994,88.0,98.5,109.0,119.5,130.0
2022-09-14 00:00:00,2.0,109.0,29.698484809834994,88.0,98.5,109.0,119.5,130.0
2022-09-15 00:00:00,2.0,109.0,29.698484809834994,88.0,98.5,109.0,119.5,130.0
2022-09-16 00:00:00,2.0,109.0,29.698484809834994,88.0,98.5,109.0,119.5,130.0
2022-09-17 00:00:00,6.0,103.0,14.071247279470288,88.0,100.0,100.0,100.0,130.0
2022-09-18 00:00:00,8.0,79.75,21.258611700404416,70.0,70.0,70.0,74.5,130.0
2022-09-19 00:00:00,6.0,78.33333333333333,20.41241452319316,70.0,70.0,70.0,70.0,120.0
2022-09-20 00:00:00,6.0,78.33333333333333,20.41241452319316,70.0,70.0,70.0,70.0,120.0
2022-09-21 00:00:00,2.0,95.0,35.35533905932738,70.0,82.5,95.0,107.5,120.0
2022-09-22 00:00:00,2.0,95.0,35.35533905932738,70.0,82.5,95.0,107.5,120.0
2022-09-23 00:00:00,2.0,95.0,35.35533905932738,70.0,82.5,95.0,107.5,120.0
2022-09-24 00:00:00,12.0,74.16666666666667,14.433756729740644,70.0,70.0,70.0,70.0,120.0
2022-09-25 00:00:00,11.0,70.0,0.0,70.0,70.0,70.0,70.0,70.0
2022-09-26 00:00:00,8.0,70.0,0.0,70.0,70.0,70.0,70.0,70.0
2022-09-27 00:00:00,2.0,70.0,0.0,70.0,70.0,70.0,70.0,70.0
